barcode,category,subcategory,name,description,size,price
50036976,Smalls,"Clock, Mantle","Clock, Mantle","ANTIQUE, HEAVY, ROUND FACE (NO GLASS), ORNATE ETCHING, BRASS LION ACCENTS & CLAW FEET, SLIGHTLY AGED","Height 11""     Width 13.5""     Depth 7.5""",$40.00/wk
50040901,Smalls,"Clock, Mantle","Clock, Mantle","ANTIQUE, ART DECO, FACETED, BRASS NUMBERS, CUT GLASS, BAKELITE BASE","Height 7.5""     Width 7""     Depth 6.5""",$40.00/wk
50042319,Smalls,"Clock, Mantle","Clock, Mantle","ANTIQUE, CARVED WOOD HOUSING, ROUND WHITE FACE W/ORNATE BRASS & MULTIPLE DIALS (""CHIME"" & ""SILENT"")","Height 17.5""     Width 12""     Depth 8""",$40.00/wk
206049,Smalls,"Clock, Misc","Clock, Misc","SAILBOAT, SILVER METAL SAILS & WHEEL, MARINE","Height 17.5""     Width 15.5""     Depth 4""",$32.00/wk
50035904,Smalls,"Clock, Misc","Clock, Misc","HANGING, 19"" CHAIN W/LOOP, OVERSIZED POCKET WATCH","Height 9""     Width 7.5""     Depth 2.5""",$24.00/wk
50036326,Smalls,"Clock, Misc","Clock, Misc","OVERSIZED STOPWATCH W/LARGE LOOP, PAPER FACE W/DRAWN HANDS","Height 19""     Width 12""     Depth 2""",$18.00/wk
50037297,Smalls,"Clock, Misc","Clock, Misc","BLACK FACE W/WHITE ROMAN NUMERALS, LOOP HANDLE, NO BASE","Height 7""     Width 4.5""     Depth 1""",$6.00/wk
50042334,Smalls,"Clock, Misc","Clock, Misc","GOLD COLOURED ART DECO LADY HOLDING WOOD CLOCK, OVAL WOOD BASE, ANTIQUE","Height 12""     Width 11""     Depth 4""",$40.00/wk
50055140,Smalls,"Clock, Misc","Clock, Misc","ELEPHANT W/MIRRORED MOSIAC BITS, TRUNK RAISED, ROUND CLOCK","Height 10.5""     Width 5.5""     Depth 2.5""",$10.00/wk
50059215,Smalls,"Clock, Misc","Clock, Misc","ROUND FACE, SHOWING WORLD TIME ZONES & FLAGS, PARIS GERMANY TOKYO NEW YORK, ROMAN NUMERALS, VINTAGE","Height 10""     Width 8""     Depth 3.5""",$30.00/wk
50059216,Smalls,"Clock, Misc","Clock, Misc","VINTAGE STYLE, ROUND FACE W/ROMAN NUMERALS, AIRPLANE, ROUND BASE","Height 7.5""     Width 8.5""     Depth 7.5""",$34.00/wk
50059418,Smalls,"Clock, Misc","Clock, Misc","VINTAGE, 1950s, ROUND FACE, TRANSPARENT, ""JEFFERSON GOLDEN HOUR MYSTERY CLOCK""","Height 9""     Width 7.5""     Depth 4.5""",$32.00/wk
50060043,Smalls,"Clock, Misc","Clock, Misc","FREESTANDING, PLAIN POST, ROUND FACE & BASE, ROMAN NUMERALS","Height 37.5""     Width 6.5""     Depth 6.5""",$20.00/wk
114835,Smalls,"Clock, Parts","Clock, Parts",CLOCKWORK W/GEARS,"Height 2""     Width 3.5""     Depth 5""",$7.00/wk
50011040,Smalls,"Clock, Parts","Clock, Parts",UNWOUND CLOCKWORKS W/GEARS,"Height 8.5""     Width 14""     Depth 3""",$22.00/wk
50011042,Smalls,"Clock, Parts","Clock, Parts",UNWOUND CLOCKWORKS W/GEARS,"Height 7.5""     Width 10""     Depth 2""",$22.00/wk
50011043,Smalls,"Clock, Parts","Clock, Parts",UNWOUND CLOCKWORKS W/GEARS,"Height 7""     Width 11.5""     Depth 2.5""",$22.00/wk
50011947,Smalls,"Clock, Parts","Clock, Parts",ANTIQUE CLOCKWORKS IN WOODEN CASE W/CHAINS & HANDS,"Height 9""     Width 4.5""     Depth 7""",$36.00/wk
50014466,Smalls,"Clock, Parts","Clock, Parts",UNWOUND CLOCKWORKS W/GEARS,"Height 6.5""     Width 7""     Depth 3.5""",$20.00/wk
50018905,Smalls,"Clock, Parts","Clock, Parts",CLOCKWORK W/GEARS,"Height 2""     Width 4""     Depth 5""",$12.00/wk
50018906,Smalls,"Clock, Parts","Clock, Parts",UNWOUND CLOCKWORKS W/GEARS,"Height 7.5""     Width 7""     Depth 3""",$22.00/wk
50021701,Smalls,"Clock, Parts","Clock, Parts","MOUNTED CLOCKWORKS W/GEARS, BROWN RECTANGULAR WOOD BASE, LARGE WOODEN GEAR, UNWOUND, AGED","Height 6.75""     Width 9""     Depth 3""",$28.00/wk
50023964,Smalls,"Clock, Parts","Clock, Parts",CLOCKWORKS W/GEARS,"Height 6.5""     Width 6.5""     Depth 4""",$20.00/wk
114588,Smalls,"Cookware, Cauldron","Cookware, Cauldron","CAST IRON, W/TOP HANDLE,3 LEGGED","Height 6""     Width 8""     Depth 6.5""",$18.00/wk
114590,Smalls,"Cookware, Cauldron","Cookware, Cauldron","CAST IRON,W/TOP HANDLE,3 LEGGED","Height 9""     Width 12""     Depth 9.5""",$25.00/wk
114592,Smalls,"Cookware, Cauldron","Cookware, Cauldron","CAST IRON,SMELTING POT W/TOP HANDLE,3 LEGGED","Height 5.5""     Width 13.5""     Depth 12.5""",$20.00/wk
114688,Smalls,"Cookware, Cauldron","Cookware, Cauldron",W/WOOD/IRON SIDE HANDLES,"Height 18.5""     Width 21""     Depth 21""",$89.00/wk
114690,Smalls,"Cookware, Cauldron","Cookware, Cauldron","RIVETED,NO HANDLE","Height 18.5""     Width 28.5""     Depth 28.5""",$100.00/wk
114699,Smalls,"Cookware, Cauldron","Cookware, Cauldron","BLACKENED, TOP HANDLE & ROUNDED BOTTOM, PUNCHED STEEL, WAX","Height 18.5""     Width 20.5""     Depth 20.5""",$70.00/wk
207217,Smalls,"Cookware, Cauldron","Cookware, Cauldron","CAST IRON, ROUND, SMELTING POT W/TOP HANDLE","Height 4.5""     Width 6""     Depth 5""",$14.00/wk
50005060,Smalls,"Cookware, Cauldron","Cookware, Cauldron","CAST IRON,W/TOP HANDLE,3 LEGGED","Height 5.5""     Width 15.5""     Depth 14""",$25.00/wk
50013261,Smalls,"Cookware, Cauldron","Cookware, Cauldron","MINI CAULDRON W/TOP RING,METAL SECTIONS","Height 10""     Width 7.5""     Depth 7.5""",$18.00/wk
50017902,Smalls,"Cookware, Cauldron","Cookware, Cauldron","CAST IRON,SMELTING POT W/TOP HANDLE & 3 LEGS, PENTAGRAM STAR","Height 4.5""     Width 5""     Depth 4.5""",$15.00/wk
314804,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","VINTAGE PERCOLATOR, BLUE FLOWERS, BLACK LID","Height 10""     Width 7.5""     Depth 5.5""",$14.00/wk
50017391,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","CEZVE, TURKISH COFFEE POT, LONG HANDLE, SPOUT, FLARED BRIM","Height 8.5""     Width 10""     Depth 4.5""",$12.00/wk
50017392,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","CEZVE,TURKISH COFFEE POT, LONG HANDLE, SPOUT, VERY AGED / USED","Height 3""     Width 7.5""     Depth 3""",$10.00/wk
50019281,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","COFFEE MAKER, WOOD HANDLE, HINGED LID W/BALL TOP","Height 5.5""     Width 6""     Depth 3.5""",$10.00/wk
50023856,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","PERCOLATOR W/BLACK HANDLE,W/LID","Height 9""     Width 8""     Depth 5.5""",$12.00/wk
50042930,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","COFFEE/FRENCH PRESS, BALL HANDLE ON LID, REFLECTIVE","Height 8""     Width 6.5""     Depth 5""",$12.00/wk
50055559,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","TURKISH COFFEE POT, COPPER VESSEL, SINGLE HANDLE, LID, AGED, USED","Height 6.5""     Width 8""     Depth 5""",$10.00/wk
50066633,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","VINTAGE, PERCOLATOR W/ ANGLED BLACK HANDLE, W/ LID","Height 10""     Width 9""     Depth 6.5""",$14.00/wk
60002550,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","VINTAGE PERCOLATOR, BLUE FLOWERS, BLACK LID","Height 11""     Width 8""     Depth 5""",$14.00/wk
70006457,Smalls,"Cookware, Coffeepot","Cookware, Coffeepot","TURKISH / MIDDLE EASTERN STYLE COFFEE POT, SILVER VESSEL, SINGLE HANDLE, LID, ORNATE, AGED, USED",Height 9.5     Width 15     Depth 7,$18.00/wk
50012916,Smalls,"Cookware, Dish","Cookware, Dish","ROUND DUTCH OVEN, SIDE HANDLES, LID W/BLACK HANDLE","Height 5.5""     Width 10""     Depth 8""",$15.00/wk
70023098,Smalls,"Cookware, Dish","Cookware, Dish","ANTIQUE, WHITE W/RED TRIM, RED HANDLES, LIDDED, AGED",Height 7     Width 15.5     Depth 10.5,$15.00/wk
70023099,Smalls,"Cookware, Dish","Cookware, Dish","ANTIQUE, WHITE W/RED TRIM, AGED",Height 2.5     Width 15     Depth 10.5,$12.00/wk
70023100,Smalls,"Cookware, Dish","Cookware, Dish","ANTIQUE, WHITE W/RED TRIM, RED HANDLE, LIDDED, AGED",Height 8.5     Width 12.5     Depth 12.5,$15.00/wk
114596,Smalls,"Cookware, Kettle","Cookware, Kettle","W/SPOUT & MOVABLE HANDLE, NO LID, RUSTY","Height 8""     Width 13""     Depth 10""",$15.00/wk
116452,Smalls,"Cookware, Kettle","Cookware, Kettle","BULBOUS W/LID, PLASTIC KNOB & FIXED HANDLE","Height 9.5""     Width 10.5""     Depth 7.5""",$13.00/wk
207057,Smalls,"Cookware, Kettle","Cookware, Kettle","TAPERED, 2 BRASS HANDLES, NO LID - Condition Not Identical To Photo","Height 9.5""     Width 7""     Depth 6.5""",$22.00/wk
207073,Smalls,"Cookware, Kettle","Cookware, Kettle",BLACK WOOD & METAL HANDLE W/DOME-LIKE LID,"Height 6""     Width 8""     Depth 6""",$20.00/wk
207461,Smalls,"Cookware, Kettle","Cookware, Kettle","LID W/RED KNOB, METAL HANDLE W/WOODEN GRIP, AGED","Height 7""     Width 12""     Depth 10.5""",$10.00/wk
207462,Smalls,"Cookware, Kettle","Cookware, Kettle","TAPERED,MOTTLED,TOP & SIDE HANDLES,NO LID","Height 10.5""     Width 11.5""     Depth 9.5""",$12.00/wk
207465,Smalls,"Cookware, Kettle","Cookware, Kettle","DOME SHAPED,BLACK METAL HANDLE & WHISTLE,NO LID","Height 6""     Width 8.5""     Depth 7.5""",$10.00/wk
207466,Smalls,"Cookware, Kettle","Cookware, Kettle","STEPPED DOME SHAPE, BLACK METAL HANDLE & WHISTLE, NO LID","Height 7.5""     Width 8""     Depth 8""",$12.00/wk
207468,Smalls,"Cookware, Kettle","Cookware, Kettle","METAL HANDLE W/COIL GRIP, LID W/BLACK KNOB","Height 7""     Width 13""     Depth 9""",$13.00/wk
207469,Smalls,"Cookware, Kettle","Cookware, Kettle","FIXED METAL HANDLE W/WOODEN GRIP, SWING LID W/BLACK KNOB","Height 10""     Width 11.5""     Depth 8.5""",$13.00/wk
50017576,Smalls,"Cookware, Ladle","Cookware, Ladle","LADLE, TAPERED BOWL W/LONG BLACK HANDLE","Height 4.5""     Width 35""     Depth 9.5""",$20.00/wk
50055651,Smalls,"Cookware, Ladle","Cookware, Ladle","LADLE, ROUND BOWL W/TURNED WOODEN HANDLE","Height 1""     Width 13""     Depth 4""",$10.00/wk
50065271,Smalls,"Cookware, Ladle","Cookware, Ladle","LADLE, ROUND BOWL W/2 POUR SPOUTS","Height 2""     Width 19""     Depth 6""",$12.00/wk
